date,temperature,humidity,rainfall_mm,month,year,season
2012-06-23 03:00:00,19.5,63,0.0,6,2012,Summer
2012-06-23 04:00:00,19.5,63,1.22,6,2012,Summer
2012-06-23 05:00:00,19.3,64,19.37,6,2012,Summer
2012-06-23 06:00:00,17.4,74,0.0,6,2012,Summer
2012-06-23 07:00:00,18.6,73,0.0,6,2012,Summer
2012-06-23 08:00:00,20.0,62,4.83,6,2012,Summer
2012-06-23 09:00:00,21.5,54,0.0,6,2012,Summer
2012-06-23 10:00:00,22.2,51,0.0,6,2012,Summer
2012-06-23 11:00:00,23.8,46,0.0,6,2012,Summer
2012-06-23 12:00:00,25.1,38,0.0,6,2012,Summer
2012-06-23 13:00:00,25.6,36,0.0,6,2012,Summer
2012-06-23 14:00:00,26.1,30,0.26,6,2012,Summer
2012-06-23 15:00:00,26.4,27,0.0,6,2012,Summer
2012-06-23 16:00:00,26.5,27,0.0,6,2012,Summer
2012-06-23 17:00:00,26.4,24,0.0,6,2012,Summer
2012-06-23 18:00:00,25.8,24,0.0,6,2012,Summer
2012-06-23 19:00:00,25.8,24,0.0,6,2012,Summer
2012-06-23 20:00:00,23.5,31,0.0,6,2012,Summer
2012-06-23 21:00:00,20.1,43,0.0,6,2012,Summer
2012-06-23 22:00:00,19.6,45,0.0,6,2012,Summer
2012-06-23 23:00:00,18.8,51,11.17,6,2012,Summer
2012-06-24 00:00:00,18.3,52,0.0,6,2012,Summer
2012-06-24 01:00:00,17.6,56,0.0,6,2012,Summer
2012-06-24 02:00:00,14.1,70,8.62,6,2012,Summer
2012-06-24 03:00:00,14.9,68,0.0,6,2012,Summer
2012-06-24 04:00:00,14.4,70,3.04,6,2012,Summer
2012-06-24 05:00:00,14.0,73,0.0,6,2012,Summer
2012-06-24 06:00:00,17.8,62,0.0,6,2012,Summer
2012-06-24 07:00:00,20.0,61,0.0,6,2012,Summer
2012-06-24 08:00:00,22.2,48,0.0,6,2012,Summer
2012-06-24 09:00:00,23.2,52,1.05,6,2012,Summer
2012-06-24 10:00:00,24.3,49,0.15,6,2012,Summer
2012-06-24 11:00:00,26.3,41,2.3,6,2012,Summer
2012-06-24 12:00:00,27.1,31,0.0,6,2012,Summer
2012-06-24 13:00:00,27.3,34,0.0,6,2012,Summer
2012-06-24 14:00:00,26.8,33,6.09,6,2012,Summer
2012-06-24 15:00:00,26.7,33,0.0,6,2012,Summer
2012-06-24 16:00:00,26.4,33,0.0,6,2012,Summer
2012-06-24 17:00:00,21.5,54,0.0,6,2012,Summer
2012-06-24 18:00:00,19.4,65,0.0,6,2012,Summer
2012-06-24 19:00:00,19.0,73,0.0,6,2012,Summer
2012-06-24 20:00:00,18.7,77,0.0,6,2012,Summer
2012-06-24 21:00:00,18.6,73,0.0,6,2012,Summer
2012-06-24 22:00:00,18.3,72,0.0,6,2012,Summer
2012-06-24 23:00:00,17.8,74,0.0,6,2012,Summer
2012-06-25 00:00:00,16.7,82,1.09,6,2012,Summer
2012-06-25 01:00:00,15.7,87,0.0,6,2012,Summer
2012-06-25 02:00:00,15.7,88,0.0,6,2012,Summer
2012-06-25 03:00:00,15.9,90,19.32,6,2012,Summer
2012-06-25 04:00:00,16.1,88,1.21,6,2012,Summer
2012-06-25 05:00:00,16.4,87,0.0,6,2012,Summer
2012-06-25 06:00:00,16.7,86,0.0,6,2012,Summer
2012-06-25 07:00:00,17.2,80,0.0,6,2012,Summer
2012-06-25 08:00:00,18.7,74,0.0,6,2012,Summer
2012-06-25 09:00:00,18.8,69,4.29,6,2012,Summer
2012-06-25 10:00:00,17.9,72,1.8,6,2012,Summer
2012-06-25 11:00:00,19.8,65,0.0,6,2012,Summer
2012-06-25 12:00:00,19.0,63,0.0,6,2012,Summer
2012-06-25 13:00:00,19.7,63,0.0,6,2012,Summer
2012-06-25 14:00:00,20.2,60,0.05,6,2012,Summer
2012-06-25 15:00:00,18.8,60,0.0,6,2012,Summer
2012-06-25 16:00:00,18.1,62,0.0,6,2012,Summer
2012-06-25 17:00:00,16.5,69,0.0,6,2012,Summer
2012-06-25 18:00:00,16.0,71,1.52,6,2012,Summer
2012-06-25 19:00:00,15.0,76,1.47,6,2012,Summer
2012-06-25 20:00:00,15.2,78,0.0,6,2012,Summer
2012-06-25 21:00:00,16.6,76,3.46,6,2012,Summer
2012-06-25 22:00:00,17.1,71,8.38,6,2012,Summer
2012-06-25 23:00:00,16.7,72,0.0,6,2012,Summer
2012-06-26 00:00:00,16.6,71,0.0,6,2012,Summer
2012-06-26 01:00:00,16.2,71,7.35,6,2012,Summer
2012-06-26 02:00:00,15.7,72,2.84,6,2012,Summer
2012-06-26 03:00:00,15.8,71,0.0,6,2012,Summer
2012-06-26 04:00:00,15.6,70,0.0,6,2012,Summer
2012-06-26 05:00:00,15.4,71,0.0,6,2012,Summer
2012-06-26 06:00:00,15.6,70,0.0,6,2012,Summer
2012-06-26 07:00:00,16.0,69,2.85,6,2012,Summer
2012-06-26 08:00:00,16.4,67,0.0,6,2012,Summer
2012-06-26 09:00:00,16.9,66,0.0,6,2012,Summer
2012-06-26 10:00:00,17.0,65,0.0,6,2012,Summer
2012-06-26 11:00:00,17.6,64,0.0,6,2012,Summer
2012-06-26 12:00:00,16.9,70,0.0,6,2012,Summer
2012-06-26 13:00:00,16.2,71,0.0,6,2012,Summer
2012-06-26 14:00:00,16.3,74,0.0,6,2012,Summer
2012-06-26 15:00:00,16.6,71,0.0,6,2012,Summer
2012-06-26 16:00:00,15.8,80,0.0,6,2012,Summer
2012-06-26 17:00:00,16.1,79,0.0,6,2012,Summer
2012-06-26 18:00:00,15.6,82,0.0,6,2012,Summer
2012-06-26 19:00:00,15.4,83,0.0,6,2012,Summer
2012-06-26 20:00:00,15.3,85,18.02,6,2012,Summer
2012-06-26 21:00:00,15.4,85,0.53,6,2012,Summer
2012-06-26 22:00:00,15.4,84,4.04,6,2012,Summer
2012-06-26 23:00:00,15.4,84,0.57,6,2012,Summer
2012-06-27 00:00:00,15.7,83,0.0,6,2012,Summer
2012-06-27 01:00:00,15.7,83,2.89,6,2012,Summer
2012-06-27 02:00:00,15.6,83,0.0,6,2012,Summer
2012-06-27 03:00:00,15.3,84,0.0,6,2012,Summer
2012-06-27 04:00:00,15.2,83,0.0,6,2012,Summer
2012-06-27 05:00:00,15.2,82,0.0,6,2012,Summer
2012-06-27 06:00:00,15.4,81,0.0,6,2012,Summer
2012-06-27 07:00:00,16.3,77,0.0,6,2012,Summer
2012-06-27 08:00:00,18.0,72,0.0,6,2012,Summer
2012-06-27 09:00:00,18.0,68,0.0,6,2012,Summer
2012-06-27 10:00:00,18.7,69,0.0,6,2012,Summer
2012-06-27 11:00:00,17.8,76,0.0,6,2012,Summer
2012-06-27 12:00:00,19.8,67,0.0,6,2012,Summer
2012-06-27 13:00:00,19.3,73,0.82,6,2012,Summer
2012-06-27 14:00:00,19.1,76,0.0,6,2012,Summer
2012-06-27 15:00:00,19.6,75,0.0,6,2012,Summer
2012-06-27 16:00:00,20.3,68,2.64,6,2012,Summer
2012-06-27 17:00:00,19.9,70,0.0,6,2012,Summer
2012-06-27 18:00:00,21.1,64,0.0,6,2012,Summer
2012-06-27 19:00:00,19.4,70,0.0,6,2012,Summer
2012-06-27 20:00:00,19.3,68,4.14,6,2012,Summer
2012-06-27 21:00:00,19.3,66,0.0,6,2012,Summer
2012-06-27 22:00:00,18.7,71,0.0,6,2012,Summer
2012-06-27 23:00:00,17.5,80,0.0,6,2012,Summer
2012-06-28 00:00:00,17.2,81,0.0,6,2012,Summer
2012-06-28 01:00:00,17.7,75,0.0,6,2012,Summer
2012-06-28 02:00:00,17.6,76,0.0,6,2012,Summer
2012-06-28 03:00:00,17.5,76,0.0,6,2012,Summer
2012-06-28 04:00:00,17.7,78,0.0,6,2012,Summer
2012-06-28 05:00:00,17.6,78,14.16,6,2012,Summer
2012-06-28 06:00:00,17.7,77,3.55,6,2012,Summer
2012-06-28 07:00:00,18.6,76,0.0,6,2012,Summer
2012-06-28 08:00:00,19.4,72,1.38,6,2012,Summer
2012-06-28 09:00:00,20.4,67,0.0,6,2012,Summer
2012-06-28 10:00:00,21.7,64,0.0,6,2012,Summer
2012-06-28 11:00:00,23.0,60,8.95,6,2012,Summer
2012-06-28 12:00:00,24.6,56,0.0,6,2012,Summer
2012-06-28 13:00:00,24.9,54,5.37,6,2012,Summer
2012-06-28 14:00:00,25.5,53,0.0,6,2012,Summer
2012-06-28 15:00:00,27.0,47,4.18,6,2012,Summer
2012-06-28 16:00:00,27.1,45,19.63,6,2012,Summer
2012-06-28 17:00:00,27.2,40,0.0,6,2012,Summer
2012-06-28 18:00:00,26.4,41,3.23,6,2012,Summer
2012-06-28 19:00:00,25.4,46,0.0,6,2012,Summer
2012-06-28 20:00:00,24.1,52,0.0,6,2012,Summer
2012-06-28 21:00:00,23.6,56,0.0,6,2012,Summer
2012-06-28 22:00:00,22.5,63,18.68,6,2012,Summer
2012-06-28 23:00:00,21.9,67,0.0,6,2012,Summer
2012-06-29 00:00:00,22.2,60,0.0,6,2012,Summer
2012-06-29 01:00:00,21.1,67,0.0,6,2012,Summer
2012-06-29 02:00:00,20.3,73,3.51,6,2012,Summer
2012-06-29 03:00:00,19.5,81,0.0,6,2012,Summer
2012-06-29 04:00:00,18.8,86,0.0,6,2012,Summer
2012-06-29 05:00:00,18.9,85,0.0,6,2012,Summer
2012-06-29 06:00:00,19.7,83,0.0,6,2012,Summer
2012-06-29 07:00:00,21.4,75,14.62,6,2012,Summer
2012-06-29 08:00:00,22.8,72,0.0,6,2012,Summer
2012-06-29 09:00:00,24.8,66,0.0,6,2012,Summer
2012-06-29 10:00:00,25.5,64,0.0,6,2012,Summer
2012-06-29 11:00:00,26.5,64,10.4,6,2012,Summer
2012-06-29 12:00:00,27.3,59,0.0,6,2012,Summer
2012-06-29 13:00:00,28.6,53,0.0,6,2012,Summer
2012-06-29 14:00:00,29.8,46,0.0,6,2012,Summer
2012-06-29 15:00:00,30.7,38,0.0,6,2012,Summer
2012-06-29 16:00:00,31.1,33,1.34,6,2012,Summer
2012-06-29 17:00:00,30.2,33,0.0,6,2012,Summer
2012-06-29 18:00:00,29.8,35,0.0,6,2012,Summer
2012-06-29 19:00:00,28.5,37,0.0,6,2012,Summer
2012-06-29 20:00:00,27.6,42,0.0,6,2012,Summer
2012-06-29 21:00:00,26.5,50,0.0,6,2012,Summer
2012-06-29 22:00:00,25.7,48,4.45,6,2012,Summer
2012-06-29 23:00:00,24.5,50,0.0,6,2012,Summer
2012-06-30 00:00:00,23.1,49,0.0,6,2012,Summer
2012-06-30 01:00:00,22.6,49,0.0,6,2012,Summer
2012-06-30 02:00:00,22.0,51,0.0,6,2012,Summer
2012-06-30 03:00:00,21.2,57,1.22,6,2012,Summer
2012-06-30 04:00:00,20.5,62,0.0,6,2012,Summer
2012-06-30 05:00:00,20.8,59,4.39,6,2012,Summer
2012-06-30 06:00:00,21.6,59,0.0,6,2012,Summer
2012-06-30 07:00:00,22.1,59,0.0,6,2012,Summer
2012-06-30 08:00:00,23.4,57,0.0,6,2012,Summer
2012-06-30 09:00:00,24.2,53,0.0,6,2012,Summer
2012-06-30 10:00:00,25.1,52,17.31,6,2012,Summer
2012-06-30 11:00:00,26.3,50,0.24,6,2012,Summer
2012-06-30 12:00:00,27.6,48,2.19,6,2012,Summer
2012-06-30 13:00:00,28.0,45,0.0,6,2012,Summer
2012-06-30 14:00:00,29.9,37,0.0,6,2012,Summer
2012-06-30 15:00:00,28.8,38,0.0,6,2012,Summer
2012-06-30 16:00:00,29.0,38,2.91,6,2012,Summer
2012-06-30 17:00:00,24.8,64,0.0,6,2012,Summer
2012-06-30 18:00:00,24.3,61,0.0,6,2012,Summer
2012-06-30 19:00:00,23.9,64,0.0,6,2012,Summer
2012-06-30 20:00:00,22.9,66,0.0,6,2012,Summer
2012-06-30 21:00:00,23.6,64,0.0,6,2012,Summer
2012-06-30 22:00:00,23.3,61,0.09,6,2012,Summer
2012-06-30 23:00:00,22.3,66,0.0,6,2012,Summer
2012-07-01 00:00:00,22.0,67,0.0,7,2012,Summer
2012-07-01 01:00:00,21.1,76,1.63,7,2012,Summer
2012-07-01 02:00:00,20.4,76,0.0,7,2012,Summer
2012-07-01 03:00:00,20.2,67,0.0,7,2012,Summer
2012-07-01 04:00:00,20.0,61,0.0,7,2012,Summer
2012-07-01 05:00:00,20.2,60,0.0,7,2012,Summer
2012-07-01 06:00:00,21.0,60,3.13,7,2012,Summer
2012-07-01 07:00:00,21.3,61,0.0,7,2012,Summer
2012-07-01 08:00:00,21.6,58,3.38,7,2012,Summer
2012-07-01 09:00:00,22.9,54,0.0,7,2012,Summer
2012-07-01 10:00:00,23.4,54,0.0,7,2012,Summer
2012-07-01 11:00:00,24.6,53,0.0,7,2012,Summer
2012-07-01 12:00:00,24.2,51,0.0,7,2012,Summer
2012-07-01 13:00:00,25.4,49,0.0,7,2012,Summer
2012-07-01 14:00:00,25.1,50,4.81,7,2012,Summer
2012-07-01 15:00:00,24.7,51,0.0,7,2012,Summer
2012-07-01 16:00:00,24.7,51,0.0,7,2012,Summer
2012-07-01 17:00:00,25.3,51,0.0,7,2012,Summer
2012-07-01 18:00:00,24.5,52,2.89,7,2012,Summer
2012-07-01 19:00:00,23.6,51,0.0,7,2012,Summer
2012-07-01 20:00:00,21.9,57,3.52,7,2012,Summer
2012-07-01 21:00:00,21.3,59,0.28,7,2012,Summer
2012-07-01 22:00:00,19.6,66,4.25,7,2012,Summer
2012-07-01 23:00:00,19.1,67,0.0,7,2012,Summer
2012-07-02 00:00:00,18.1,72,0.0,7,2012,Summer
2012-07-02 01:00:00,17.3,74,0.0,7,2012,Summer
2012-07-02 02:00:00,16.6,77,5.5,7,2012,Summer
2012-07-02 03:00:00,16.6,77,0.0,7,2012,Summer
2012-07-02 04:00:00,16.8,75,0.0,7,2012,Summer
2012-07-02 05:00:00,16.6,78,0.88,7,2012,Summer
2012-07-02 06:00:00,19.5,71,0.0,7,2012,Summer
2012-07-02 07:00:00,21.5,65,0.0,7,2012,Summer
2012-07-02 08:00:00,22.2,63,8.18,7,2012,Summer
2012-07-02 09:00:00,23.4,59,0.0,7,2012,Summer
2012-07-02 10:00:00,23.6,59,2.5,7,2012,Summer
2012-07-02 11:00:00,25.2,55,7.2,7,2012,Summer
2012-07-02 12:00:00,25.9,53,0.0,7,2012,Summer
2012-07-02 13:00:00,26.5,45,0.0,7,2012,Summer
2012-07-02 14:00:00,26.7,42,0.0,7,2012,Summer
2012-07-02 15:00:00,28.3,37,0.0,7,2012,Summer
2012-07-02 16:00:00,28.0,36,0.0,7,2012,Summer
2012-07-02 17:00:00,26.3,35,1.55,7,2012,Summer
2012-07-02 18:00:00,25.9,37,0.0,7,2012,Summer
2012-07-02 19:00:00,24.5,39,0.0,7,2012,Summer
2012-07-02 20:00:00,21.7,47,9.38,7,2012,Summer
2012-07-02 21:00:00,20.0,54,0.0,7,2012,Summer
2012-07-02 22:00:00,19.1,57,0.0,7,2012,Summer
2012-07-02 23:00:00,19.0,59,0.0,7,2012,Summer
2012-07-03 00:00:00,18.2,62,0.0,7,2012,Summer
2012-07-03 01:00:00,16.7,67,8.99,7,2012,Summer
2012-07-03 02:00:00,17.2,67,0.52,7,2012,Summer
2012-07-03 03:00:00,16.9,66,0.0,7,2012,Summer
2012-07-03 04:00:00,14.3,78,7.53,7,2012,Summer
2012-07-03 05:00:00,17.6,64,11.79,7,2012,Summer
2012-07-03 06:00:00,18.5,62,15.15,7,2012,Summer
2012-07-03 07:00:00,20.3,53,0.0,7,2012,Summer
2012-07-03 08:00:00,21.5,51,0.0,7,2012,Summer
2012-07-03 09:00:00,21.9,50,0.0,7,2012,Summer
2012-07-03 10:00:00,23.0,49,0.0,7,2012,Summer
2012-07-03 11:00:00,24.1,47,0.0,7,2012,Summer
2012-07-03 12:00:00,25.2,45,0.0,7,2012,Summer
2012-07-03 13:00:00,26.9,43,0.0,7,2012,Summer
2012-07-03 14:00:00,27.3,41,0.71,7,2012,Summer
2012-07-03 15:00:00,26.9,40,0.0,7,2012,Summer
2012-07-03 16:00:00,27.4,37,0.0,7,2012,Summer
2012-07-03 17:00:00,27.5,34,0.0,7,2012,Summer
2012-07-03 18:00:00,27.0,36,0.0,7,2012,Summer
2012-07-03 19:00:00,25.3,51,0.0,7,2012,Summer
2012-07-03 20:00:00,24.8,47,17.32,7,2012,Summer
2012-07-03 21:00:00,25.0,50,0.0,7,2012,Summer
2012-07-03 22:00:00,21.5,66,0.0,7,2012,Summer
2012-07-03 23:00:00,20.8,69,0.0,7,2012,Summer
2012-07-04 00:00:00,19.8,78,0.0,7,2012,Summer
2012-07-04 01:00:00,19.4,84,0.0,7,2012,Summer
2012-07-04 02:00:00,19.3,84,0.0,7,2012,Summer
2012-07-04 03:00:00,19.3,83,0.0,7,2012,Summer
2012-07-04 04:00:00,19.9,83,0.0,7,2012,Summer
2012-07-04 05:00:00,20.3,82,0.0,7,2012,Summer
2012-07-04 06:00:00,20.5,82,2.85,7,2012,Summer
2012-07-04 07:00:00,21.1,81,4.96,7,2012,Summer
2012-07-04 08:00:00,22.3,77,0.0,7,2012,Summer
2012-07-04 09:00:00,23.2,74,0.0,7,2012,Summer
2012-07-04 10:00:00,24.6,71,0.0,7,2012,Summer
2012-07-04 11:00:00,24.8,70,19.78,7,2012,Summer
2012-07-04 12:00:00,26.1,70,0.0,7,2012,Summer
2012-07-04 13:00:00,27.0,66,0.0,7,2012,Summer
2012-07-04 14:00:00,27.5,63,0.54,7,2012,Summer
2012-07-04 15:00:00,28.4,60,4.55,7,2012,Summer
2012-07-04 16:00:00,26.7,67,0.0,7,2012,Summer
2012-07-04 17:00:00,21.6,91,0.0,7,2012,Summer
2012-07-04 18:00:00,23.4,85,0.0,7,2012,Summer
2012-07-04 19:00:00,23.3,83,0.0,7,2012,Summer
2012-07-04 20:00:00,21.8,85,0.0,7,2012,Summer
2012-07-04 21:00:00,21.2,84,4.68,7,2012,Summer
2012-07-04 22:00:00,21.1,77,7.62,7,2012,Summer
2012-07-04 23:00:00,19.1,82,3.69,7,2012,Summer
2012-07-05 00:00:00,17.9,82,0.0,7,2012,Summer
2012-07-05 01:00:00,17.2,86,0.0,7,2012,Summer
2012-07-05 02:00:00,16.6,88,0.0,7,2012,Summer
2012-07-05 03:00:00,16.8,87,14.5,7,2012,Summer
2012-07-05 04:00:00,15.8,90,1.29,7,2012,Summer
2012-07-05 05:00:00,16.1,90,0.14,7,2012,Summer
2012-07-05 06:00:00,18.3,79,0.0,7,2012,Summer
2012-07-05 07:00:00,19.4,74,0.0,7,2012,Summer
2012-07-05 08:00:00,20.4,71,0.0,7,2012,Summer
2012-07-05 09:00:00,21.1,69,1.18,7,2012,Summer
2012-07-05 10:00:00,22.0,67,0.0,7,2012,Summer
2012-07-05 11:00:00,23.3,65,0.0,7,2012,Summer
2012-07-05 12:00:00,23.3,65,0.0,7,2012,Summer
2012-07-05 13:00:00,24.3,63,0.0,7,2012,Summer
2012-07-05 14:00:00,24.5,59,0.0,7,2012,Summer
2012-07-05 15:00:00,24.3,63,9.04,7,2012,Summer
2012-07-05 16:00:00,24.8,66,5.0,7,2012,Summer
2012-07-05 17:00:00,25.8,60,0.0,7,2012,Summer
2012-07-05 18:00:00,25.0,62,0.0,7,2012,Summer
2012-07-05 19:00:00,24.5,65,0.0,7,2012,Summer
2012-07-05 20:00:00,23.4,68,18.74,7,2012,Summer
2012-07-05 21:00:00,23.1,69,0.0,7,2012,Summer
2012-07-05 22:00:00,21.9,77,0.68,7,2012,Summer
2012-07-05 23:00:00,20.8,82,19.47,7,2012,Summer
2012-07-06 00:00:00,20.5,81,0.0,7,2012,Summer
2012-07-06 01:00:00,20.7,81,0.0,7,2012,Summer
2012-07-06 02:00:00,19.9,83,0.0,7,2012,Summer
2012-07-06 03:00:00,19.1,83,0.0,7,2012,Summer
2012-07-06 04:00:00,19.3,82,1.89,7,2012,Summer
2012-07-06 05:00:00,19.3,83,0.0,7,2012,Summer
2012-07-06 06:00:00,20.7,82,0.0,7,2012,Summer
2012-07-06 07:00:00,20.6,79,14.45,7,2012,Summer
2012-07-06 08:00:00,22.1,71,0.0,7,2012,Summer
2012-07-06 09:00:00,23.8,65,0.0,7,2012,Summer
2012-07-06 10:00:00,25.7,64,17.31,7,2012,Summer
2012-07-06 11:00:00,26.9,59,0.0,7,2012,Summer
2012-07-06 12:00:00,27.7,54,0.0,7,2012,Summer
2012-07-06 13:00:00,28.5,55,0.0,7,2012,Summer
2012-07-06 14:00:00,29.0,53,0.0,7,2012,Summer
2012-07-06 15:00:00,29.6,55,0.0,7,2012,Summer
2012-07-06 16:00:00,30.5,55,12.45,7,2012,Summer
2012-07-06 17:00:00,29.5,57,2.23,7,2012,Summer
2012-07-06 18:00:00,29.7,59,3.66,7,2012,Summer
2012-07-06 19:00:00,29.1,61,0.0,7,2012,Summer
2012-07-06 20:00:00,28.7,64,0.0,7,2012,Summer
2012-07-06 21:00:00,28.3,67,0.0,7,2012,Summer
2012-07-06 22:00:00,26.8,75,0.0,7,2012,Summer
2012-07-06 23:00:00,26.3,73,0.0,7,2012,Summer
2012-07-07 00:00:00,25.8,74,0.0,7,2012,Summer
2012-07-07 01:00:00,25.1,62,12.12,7,2012,Summer
2012-07-07 02:00:00,24.0,62,2.16,7,2012,Summer
2012-07-07 03:00:00,24.1,61,2.98,7,2012,Summer
2012-07-07 04:00:00,23.9,61,2.05,7,2012,Summer
2012-07-07 05:00:00,22.2,72,0.0,7,2012,Summer
2012-07-07 06:00:00,23.2,70,0.0,7,2012,Summer
2012-07-07 07:00:00,23.5,67,0.0,7,2012,Summer
2012-07-07 08:00:00,23.3,65,0.0,7,2012,Summer
2012-07-07 09:00:00,23.1,65,0.0,7,2012,Summer
2012-07-07 10:00:00,24.1,61,0.0,7,2012,Summer
2012-07-07 11:00:00,24.4,60,1.18,7,2012,Summer
2012-07-07 12:00:00,26.5,54,0.0,7,2012,Summer
2012-07-07 13:00:00,27.8,50,1.6,7,2012,Summer
2012-07-07 14:00:00,28.8,47,0.0,7,2012,Summer
2012-07-07 15:00:00,28.9,47,0.0,7,2012,Summer
2012-07-07 16:00:00,29.1,44,17.77,7,2012,Summer
2012-07-07 17:00:00,28.7,42,2.03,7,2012,Summer
2012-07-07 18:00:00,27.7,47,0.72,7,2012,Summer
2012-07-07 19:00:00,26.4,50,0.0,7,2012,Summer
2012-07-07 20:00:00,25.5,51,0.0,7,2012,Summer
2012-07-07 21:00:00,24.5,54,0.0,7,2012,Summer
2012-07-07 22:00:00,23.2,60,0.0,7,2012,Summer
2012-07-07 23:00:00,23.8,54,0.0,7,2012,Summer
2012-07-08 00:00:00,22.0,59,0.0,7,2012,Summer
2012-07-08 01:00:00,21.0,60,0.0,7,2012,Summer
2012-07-08 02:00:00,20.0,63,2.21,7,2012,Summer
2012-07-08 03:00:00,17.7,68,1.17,7,2012,Summer
2012-07-08 04:00:00,16.3,77,2.94,7,2012,Summer
2012-07-08 05:00:00,16.6,80,0.0,7,2012,Summer
2012-07-08 06:00:00,18.6,68,0.0,7,2012,Summer
2012-07-08 07:00:00,18.8,65,0.0,7,2012,Summer
2012-07-08 08:00:00,19.3,43,2.08,7,2012,Summer
2012-07-08 09:00:00,20.6,46,0.0,7,2012,Summer
2012-07-08 10:00:00,21.6,41,3.35,7,2012,Summer
2012-07-08 11:00:00,22.0,38,0.0,7,2012,Summer
2012-07-08 12:00:00,23.0,38,0.0,7,2012,Summer
2012-07-08 13:00:00,23.9,35,0.0,7,2012,Summer
2012-07-08 14:00:00,24.5,39,0.0,7,2012,Summer
2012-07-08 15:00:00,24.3,37,0.0,7,2012,Summer
2012-07-08 16:00:00,24.5,34,12.2,7,2012,Summer
2012-07-08 17:00:00,24.2,35,0.0,7,2012,Summer
2012-07-08 18:00:00,23.6,38,0.0,7,2012,Summer
2012-07-08 19:00:00,22.2,41,17.01,7,2012,Summer
2012-07-08 20:00:00,20.3,46,0.0,7,2012,Summer
2012-07-08 21:00:00,19.8,46,2.93,7,2012,Summer
2012-07-08 22:00:00,17.9,53,0.0,7,2012,Summer
2012-07-08 23:00:00,17.1,57,0.0,7,2012,Summer
2012-07-09 00:00:00,16.0,63,0.0,7,2012,Summer
2012-07-09 01:00:00,14.4,70,0.0,7,2012,Summer
2012-07-09 02:00:00,14.9,68,10.03,7,2012,Summer
2012-07-09 03:00:00,13.2,76,13.0,7,2012,Summer
2012-07-09 04:00:00,13.5,74,0.0,7,2012,Summer
2012-07-09 05:00:00,12.8,80,0.0,7,2012,Summer
2012-07-09 06:00:00,16.1,65,0.0,7,2012,Summer
2012-07-09 07:00:00,17.8,55,0.0,7,2012,Summer
2012-07-09 08:00:00,18.2,52,0.0,7,2012,Summer
2012-07-09 09:00:00,19.2,48,0.0,7,2012,Summer
2012-07-09 10:00:00,19.9,45,0.0,7,2012,Summer
2012-07-09 11:00:00,21.4,42,1.1,7,2012,Summer
2012-07-09 12:00:00,22.2,38,0.0,7,2012,Summer
2012-07-09 13:00:00,23.1,38,0.0,7,2012,Summer
2012-07-09 14:00:00,24.3,32,15.66,7,2012,Summer
2012-07-09 15:00:00,24.4,29,0.0,7,2012,Summer
2012-07-09 16:00:00,24.5,28,0.0,7,2012,Summer
2012-07-09 17:00:00,24.2,29,0.0,7,2012,Summer
2012-07-09 18:00:00,23.6,34,15.0,7,2012,Summer
2012-07-09 19:00:00,22.3,38,0.0,7,2012,Summer
2012-07-09 20:00:00,19.5,47,0.0,7,2012,Summer
2012-07-09 21:00:00,19.9,46,0.0,7,2012,Summer
2012-07-09 22:00:00,17.6,57,7.62,7,2012,Summer
2012-07-09 23:00:00,16.3,64,0.0,7,2012,Summer
2012-07-10 00:00:00,18.2,64,0.0,7,2012,Summer
2012-07-10 01:00:00,18.7,55,3.88,7,2012,Summer
2012-07-10 02:00:00,17.0,63,0.0,7,2012,Summer
2012-07-10 03:00:00,16.6,69,0.0,7,2012,Summer
2012-07-10 04:00:00,16.4,77,0.39,7,2012,Summer
2012-07-10 05:00:00,16.6,73,0.0,7,2012,Summer
2012-07-10 06:00:00,17.1,73,0.0,7,2012,Summer
2012-07-10 07:00:00,19.3,62,10.84,7,2012,Summer
2012-07-10 08:00:00,20.4,65,3.42,7,2012,Summer
2012-07-10 09:00:00,22.3,55,0.0,7,2012,Summer
2012-07-10 10:00:00,23.6,47,0.0,7,2012,Summer
2012-07-10 11:00:00,25.0,41,0.0,7,2012,Summer
2012-07-10 12:00:00,25.9,35,0.0,7,2012,Summer
2012-07-10 13:00:00,25.8,33,0.0,7,2012,Summer
2012-07-10 14:00:00,27.0,36,0.0,7,2012,Summer
2012-07-10 15:00:00,26.5,38,4.83,7,2012,Summer
2012-07-10 16:00:00,26.1,38,0.0,7,2012,Summer
2012-07-10 17:00:00,26.5,36,0.0,7,2012,Summer
2012-07-10 18:00:00,25.6,35,0.0,7,2012,Summer
2012-07-10 19:00:00,23.9,42,0.0,7,2012,Summer
2012-07-10 20:00:00,21.5,46,0.73,7,2012,Summer
2012-07-10 21:00:00,21.9,40,0.0,7,2012,Summer
2012-07-10 22:00:00,20.2,41,3.08,7,2012,Summer
2012-07-10 23:00:00,17.7,52,0.0,7,2012,Summer
2012-07-11 00:00:00,18.5,45,0.0,7,2012,Summer
2012-07-11 01:00:00,15.5,62,0.0,7,2012,Summer
2012-07-11 02:00:00,14.9,63,0.0,7,2012,Summer
2012-07-11 03:00:00,15.1,54,4.05,7,2012,Summer
2012-07-11 04:00:00,13.5,72,0.0,7,2012,Summer
2012-07-11 05:00:00,13.1,75,11.1,7,2012,Summer
2012-07-11 06:00:00,15.4,70,2.42,7,2012,Summer
